فة،;1160
اخت;6063
فاو;3863
احه;1150
اخب;1056
فاه;1308
فان;3376
اخر;3932
احظ;1262
احق;1329
فتا;2786
احل;1774
احم;1332
اجي;1677
احث;1467
احت;9106
احا;2120
اجم;2396
احة;4568
اجه;6222
احب;2120
احد;9638
ارب;5825
فته;1501
فتو;1624
ارة;22021
ارئ;1365
ارا;19116
ادي;15114
ار،;2138
فتت;1374
ادو;1097
فتح;2929
فتر;5923
ادق;1002
ادل;3707
فجا;1441
ادم;4211
اذا;8351
ادن;1145
اده;4246
فتي;1706
ادة;14113
اخي;1995
ادث;3340
ادت;4022
ادر;8459
ادس;1024
ازي;4644
است;35880
اسة;7025
فحة;1501
اسب;5677
اسا;4350
ازم;1765
ازل;1472
فجر;1195
ازد;1007
اري;23790
اره;5939
ارن;2263
ازا;3456
ارو;2555
ارك;11689
ارق;1858
ارف;1511
ارض;4215
ارع;3277
ارس;6827
ارد;3798
ارت;10237
ارث;1274
ارج;7859
اصة;5435
اصب;1189
اشن;2047
اصا;1161
اشي;1084
اشر;3569
اسم;6596
اسل;4398
اشا;1941
اشت;2795
اسو;1105
اسي;16559
اسط;1083
اسع;2803
اسر;6209
ئلة;2683
ئلا;1902
ائب;4144
ئما;1367
ائت;1193
ئمة;2117
ائة;1681
ائج;2311
ائح;1249
ائد;4495
ائر;7683
ائز;1791
ائع;2467
ئنا;1398
ائن;1526
ائم;7548
ائل;10041
ائق;3222
ائف;2760
اب،;1354
ائي;27094
ائه;4865
ئها;1815
ابا;11639
ابد;1511
ابت;3094
ابة;5940
ابط;1942
ابر;2966
ابس;1079
ابع;7557
ابي;9155
ات،;5071
ابل;6054
ابق;7456
ابه;3798
ابو;2275
ابن;2503
اتج;2038
اتح;3986
اتخ;1299
اتب;3385
اتف;5644
اتص;2219
ئيس;18181
اتي;6456
اته;18143
اثة;4375
اتو;1910
ئية;6038
اثا;2029
ئيا;1403
اتن;1628
اتل;1502
اجر;3116
اجد;1531
اجة;2591
اجت;6950
اثي;1771
اثل;1080
ئيل;16697
اجا;2553
اثن;2795
اجب;1156
اجل;1609
اجع;2853
اء،;2602
اءت;1442
اءا;3241
اءة;1908
اءه;1261
عظم;2695
عطي;1746
عطا;1164
عضو;1474
عضه;1530
عضا;2385
عصر;1568
عشر;6724
عسك;4670
عزي;3563
عري;2027
عرو;3116
عرف;7680
عرض;7503
عرب;15991
عرا;13643
عدت;1012
عدة;7296
عدا;8660
عدد;9068
عدم;6364
عدل;1918
عدي;4359
عده;1927
عدو;2213
عتر;3234
عته;1921
عتم;2698
عتق;6884
ظيف;1850
ظيم;3265
عبر;4907
ظهر;3765
عبد;6897
عبي;5036
عبو;1095
عتد;1542
عتب;6812
عاء;2828
عات;10496
عائ;2705
عاب;1371
عال;22053
عام;31667
عاق;1711
عاف;1150
عة،;1504
عاي;2805
عاً;2209
عاو;3509
عبة;1256
عبا;3683
عان;3534
عاه;1425
عاص;3399
عاش;1199
عار;7647
عاد;10526
عاط;1269
ظلم;1105
ظمة;3780
ءات;3137
غطي;1058
غسط;1442
غدا;1835
غذا;1084
غرا;2052
غرب;7725
غزة;2455
غري;2202
عيا;2757
عية;11759
عيد;5781
عيش;3393
عين;7999
عيم;1883
عمل;22685
عنا;4620
عمو;1136
عمي;1448
عمر;4286
عنه;3674
عنو;2597
عها;4767
غان;5174
عنى;1549
غاي;1415
عني;5025
غال;2539
عنف;1551
عنص;1359
عند;11243
غاد;1322
غاز;1769
غار;1468
عوا;4311
عوب;2087
عوة;1542
عهم;1943
عهد;2190
عوي;1131
عون;3605
عود;13125
عقب;1675
عقا;2145
عقل;2667
عقو;3750
عقد;3608
علا;17042
عقي;1433
عكس;2138
علق;3198
علي;24833
على;93876
علو;4216
عله;1619
عما;9983
علن;6798
علم;9846
آخر;8902
غني;2211
غلا;1941
غلب;1840
غلق;1114
غيا;1713
غير;18874
غيي;2463
آلا;1933
أبد;1599
أبر;1656
أبي;1416
أبن;2070
أبو;2142
أثن;1322
أثر;1715
أتي;2950
أجل;2554
أجه;1354
أجن;1337
أجر;1268
أثي;1541
أحد;7433
أحم;2290
أخذ;2617
أخر;8286
أحي;1449
أخط;1000
أدب;1053
أخي;3705
أدا;1535
أرا;1970
أرب;4212
أرض;3125
أرد;1509
أسب;3540
أست;2538
أزم;2330
أسا;4557
أسع;1450
أسر;2639
أسو;1707
أشخ;1071
أسف;1411
أشا;2808
أسه;1759
أسل;2243
أسم;1952
أشي;1222
أصح;1073
أصد;1591
أشه;1185
أصب;2485
جزي;1297
جدد;1202
جدا;3751
جدل;1007
جدي;11864
جدو;1250
شغل;1112
جزء;1752
جرد;1737
جرت;1422
جرة;1419
جرب;1683
شعو;1858
جرا;8381
شعر;3319
جري;6576
جرى;1230
شعب;5836
شعا;1412
جزا;2249
جتم;13639
جته;1402
ثير;11207
شما;3940
شكر;1590
ثين;1235
شكل;11943
شكي;1825
شنط;2064
شها;1846
صبا;1911
صال;7292
شهر;7837
شهد;3591
صبح;5062
صائ;1545
صاب;4149
شمل;1607
صاد;10256
صار;4835
صاح;1942
جائ;1316
جات;3108
جاب;3889
ثمن;1071
ثنا;3595
جاء;4662
جاح;2281
جاج;1431
جار;8748
جاز;2507
جاد;2637
جال;8703
جان;9485
جبا;1445
جام;5903
جاو;3203
جاه;4437
ثني;2213
ثور;2012
شفى;1111
جلي;1538
صحة;1462
جمة;1237
جما;7856
صحا;3636
جلة;1260
صحي;10046
جلس;7091
جلا;1650
صحف;3874
حاً;1218
حاي;1163
جني;1547
جهز;1868
صدر;6212
حاف;6157
حال;14104
حام;2025
حاك;2879
جنو;8113
حاو;5559
جهة;5136
جهت;1662
جها;6453
حان;1551
صدا;2426
جمي;9007
حات;5030
صدي;2166
حاج;3256
حاد;7950
جند;1669
حار;3032
حاس;1379
جنس;2059
حاص;1061
حاض;1322
جمع;6872
صدق;2367
جمل;1240
جنا;2195
جنب;2247
حاب;2753
جمه;3339
جنة;3365
جمو;4952
شور;1311
شهي;1009
شهو;1004
شوا;1988
شير;4770
شيخ;2185
شيئ;1258
شيا;1628
شيء;2917
شين;1071
شيو;1490
شيع;1078
صرا;4085
صرح;1205
صري;9190
صرف;2485
جعل;3484
صفة;1179
حظة;1240
حصل;3511
حضا;2256
حطة;1155
حضو;1779
حضر;1544
حصو;2202
حسا;2450
حسب;4766
حصا;1449
صغي;2065
حسي;1613
حسن;3446
حرص;1076
حرك;6723
حرا;3580
صعو;1232
حرب;5633
صعي;1064
حزب;5898
حزا;1141
حرم;2013
حري;8987
حرو;1390
صعب;1965
حدد;1816
حدث;8609
حدة;12543
حدا;4208
صوص;2788
صوي;1413
صوم;1580
صول;5385
حذر;1262
حدي;7567
حده;1765
حدو;4636
حدى;1625
صور;7630
صوا;2278
صوت;1984
ضاع;1933
صنع;1919
ضار;2771
حجم;2244
ضاً;2498
ضاي;2217
ضاف;10248
ضان;3267
ضبا;1009
ضات;3578
صند;1093
ضاء;4857
ضائ;2247
صنا;2689
حتل;2405
حتف;1903
حتي;1762
حتى;10297
جية;6436
حتو;1192
حته;1183
جيب;1261
جيا;2262
حتم;2094
جيش;3256
جير;2073
جيد;2965
صلي;1309
صمة;2396
جيل;2613
جيه;1170
جين;2104
صلح;2038
صلا;3559
صلة;1679
صلت;2198
جوا;4591
جهو;2815
جهه;1024
جود;5796
جور;1557
صفح;2042
جوم;3253
جول;2422
جوه;1263
جون;1825
حتا;2415
حتج;1807
جوي;1497
حتر;2801
صفه;1039
صفو;1025
ختص;1244
ختا;2114
حول;8846
ضرا;1844
ضرب;2183
خبي;1156
حور;1026
حوا;6762
ضرو;2901
خبر;3737
خام;1933
خبا;2539
حها;1366
خال;3202
خاص;9340
خاط;1951
خار;7547
خاد;1353
حمو;2031
حمل;6202
حنا;1263
خاب;7422
حلي;4286
ضحا;1618
حلو;1862
حمد;7508
حلق;1103
حلف;1079
حما;4201
حلا;2335
حكو;12261
حلة;3246
حكم;9131
صية;2214
حقي;9780
صيا;2317
حقو;3496
صيب;2524
حكا;1606
صير;2352
حقق;3404
حفي;2754
حفل;1662
صين;3229
حقا;1816
حفظ;1754
صيف;1164
صيل;2703
ضعف;1260
ضغط;1056
ضطر;1351
خسا;1255
خصص;1995
خصا;1451
خصي;4420
خصو;2605
خطا;3004
خطة;1601
خطر;1864
خطط;2003
خطو;3527
ضفة;1051
خطي;1682
حيط;1175
ضما;1760
حيد;2089
حيح;2103
حيا;11260
ختل;6719
حيث;9000
ختي;1211
حية;5488
حين;6386
حيو;1600
حيف;6639
حيل;1317
طان;8884
طبا;1243
ضها;1882
طال;11427
طاق;3768
طاع;5363
طار;6056
طاب;3123
طات;4279
طائ;4628
ضمن;3755
طاء;1794
ضون;1124
خدا;2727
ضوع;3576
طبق;2199
ضوا;1334
ضهم;1043
طبي;8287
ضور;1776
خدم;7585
خر،;1078
خرا;2728
ضيع;1323
ضيف;2891
خرج;2859
ضية;7190
خرو;2172
خرى;8743
خري;4129
خلق;1645
خلف;2542
خمس;3351
خلي;6563
خلو;1026
خلص;1120
خلا;16708
داف;3552
دان;6472
دام;5950
دال;5513
داع;2389
دة،;3205
داي;3083
داً;5252
داو;1110
داء;4282
دائ;4733
دار;11275
دات;8029
خمي;1608
داث;2348
داخ;6669
داد;6747
خوف;1304
طرة;1707
طرا;2663
خول;2546
طرح;1940
طرف;3300
خوا;2033
طرق;1700
دبل;1454
دبي;1551
طري;6872
خيل;1028
خيا;2082
دثا;1631
دته;3817
خية;1126
خير;8164
خفا;1077
طعة;1210
خفي;1668
دأت;1653
خفض;1450
طفا;2762
دعا;3013
طلع;2560
طلو;1252
طلق;4151
طلب;6022
طلا;6087
دعم;3755
دعو;4622
دعي;1319
طفل;1682
طقة;7816
طول;3863
طوي;4171
ددا;1713
دخل;4229
طور;3984
ددة;1463
دخو;2437
طوا;2693
طوة;1473
طهر;1149
ظام;6262
طها;1222
طني;6486
ظاه;3042
طنا;1139
دست;1999
طين;8810
درس;2750
درج;2849
درت;1723
طيع;2689
درب;1827
درة;3732
درا;8851
طير;1822
طيب;1451
طيا;1296
طية;3957
دري;4512
درك;1296
دره;1160
درو;1598
دول;29628
دوق;1024
دون;11771
دوم;1205
دوي;1523
دهم;3256
ظرو;1719
دوا;5400
ظري;1367
دود;4931
دور;9889
دها;7169
ذاك;1963
دني;5265
دمي;2268
دنا;3288
دمه;1815
دمو;1349
ذات;4833
ذار;1270
ديي;1223
ديه;3090
ديو;2462
ديم;8032
دين;19404
ديك;1227
ديل;2392
ديف;1562
ديق;1795
ديا;4963
دية;15142
ديس;1262
ديد;18861
دير;6289
ديث;4141
دفا;3334
دما;10577
دمة;4943
دلي;1539
دمت;1669
دلا;2579
دلة;1208
دقي;1825
دكت;2964
دفي;1179
دقا;1287
دفع;3531
اقف;1346
اقل;2850
بأن;10024
اكا;1450
اكب;1648
اقي;10328
ال،;2495
اكث;2543
اكت;2261
اكر;1526
اكز;1020
اكس;4689
افغ;1606
افل;1188
افق;3274
اقت;8799
اقة;5794
افه;1684
اقب;2791
اقا;5298
افي;7916
بأس;1124
اقش;1485
اقع;5260
الق;59991
الف;48269
الل;38556
الك;37982
ان،;5409
الي;48850
الى;22540
امت;4875
امح;1782
امج;4714
اما;16214
الن;51984
الم;291434
امة;8542
الو;43198
اله;19653
امب;1309
امس;2724
امر;6982
امع;5585
الأ;103329
الآ;10352
الج;52902
اكي;1841
ام،;2677
الث;21354
الت;140663
الة;12196
الب;62204
الا;119742
اكن;1263
اكم;3532
اكل;1816
الإ;49275
الس;74115
الش;47707
الر;47738
الز;8160
الد;56452
الذ;38099
الح;74677
الخ;33413
الع;111878
الغ;14941
الط;22038
الظ;3130
الص;32133
الض;8053
افا;3279
افة;8923
افع;1950
افظ;3210
افس;1933
افر;3945
اق،;1337
افت;3900
افح;1307
اين;2138
ايم;2178
ايل;1836
ايي;2797
ايو;2360
ايض;1606
ايف;1066
بتم;1791
بته;3546
ايا;12936
ايت;1990
بتو;1270
اية;11788
اً،;3854
ايد;2151
اير;6946
بدأ;5636
بدء;1342
بحي;1411
بحو;1014
بحق;1212
بحت;1381
بحث;3942
بحا;2317
بحر;3424
بحس;1400
اهر;5467
اهت;2158
اني;54489
بة،;1160
باي;2343
انه;14731
باه;1199
انو;10186
اهد;3940
باً;2511
انف;3878
انق;1854
باق;1926
بام;4738
انن;1207
بان;10372
اها;3680
انك;2254
باك;5258
بال;56137
باط;2938
انط;1437
انع;1520
باع;2780
باد;5133
اند;4195
بار;17714
باش;3274
انش;1357
انس;7788
باس;6597
امن;4699
انا;9897
انب;7471
باب;8293
امه;3300
امو;2046
انة;3924
انت;34822
بات;16998
امي;18585
انج;2352
باح;4790
انخ;1075
باء;3585
امك;1108
امل;10493
بائ;1549
بتع;1363
بتس;1047
بتر;1246
اوي;3838
اوم;1339
اون;4023
اول;12018
اوض;4325
اوز;2404
اور;4071
اهو;2780
ذري;1252
اهي;4558
اهل;1979
اهم;4181
اوا;1570
اوب;1942
رحي;2005
رحم;2467
رحل;4067
بشأ;1827
بسي;1107
بشر;3930
رجو;1703
رجي;5183
رجل;3352
رجم;1017
بشك;4830
بصر;1185
ردو;1571
ردن;1630
ردي;3610
بصو;1305
ردا;2098
ردة;1379
ردد;1047
بطا;2510
رتب;2759
بدا;10152
بدل;1649
بدع;1142
ربم;2514
ربط;1049
بدو;5733
ربع;6431
بدي;1479
بذل;2183
برا;9601
ربو;1598
ربه;1163
ربي;19108
برز;1551
رجة;2350
رجا;5796
ذين;6686
برة;1067
برت;2236
برل;2958
برو;3452
بره;1240
رجع;1440
برن;3875
برم;1319
برع;1028
رتف;3657
رتك;1540
رته;5294
برى;1453
بري;10198
بسب;3476
بسا;1059
رتي;2434
رئا;2264
ذلك;24275
رؤي;1328
ران;19311
ربا;4100
ذها;1282
ذهب;2858
راه;4263
راو;1613
ربة;3491
ربت;1311
راي;2075
رة،;3557
راً;6645
راط;4149
راض;4018
راع;4389
راف;5969
راك;5664
راق;16299
رام;6550
رال;3456
راب;4829
راة;2657
رائ;22851
راج;4793
راح;4809
رات;27840
رئي;18473
رار;12144
راد;5774
راز;2132
راس;6373
راء;15802
بطو;2250
بطر;1182
بعد;22174
بعث;1036
بعة;5393
بعا;4156
بعي;3585
رأي;3090
بغد;1350
ذكر;9493
بعن;1115
رأس;2549
بعض;11978
بغي;1412
رأة;3630
رآن;1017
بني;2647
بها;10800
بنو;1324
بنك;1354
بنف;1038
بهد;1012
بهذ;3111
به،;1099
بنت;1409
بمو;1252
بنا;14938
بمن;1520
رفة;2713
رفا;1428
بنس;2008
بند;1137
بله;1021
بما;6341
بلو;2379
بلي;2347
بمع;1383
بلا;9895
بكل;2390
بلة;2850
بلغ;6219
بلد;5898
بكا;1019
بقو;1433
بكة;1339
بقى;2143
بكر;1021
بقي;3215
بقة;2973
بقا;3195
رعة;1384
رغب;1747
رعي;2295
رغم;4930
رضي;1838
رطة;3852
رضه;1612
رعا;2342
ة»;1410
رشي;1061
رصة;1642
رضا;1417
رضت;1272
رضة;1671
بيو;1933
رسة;2443
بين;29232
بيه;1439
رسا;4705
بيل;3776
بيق;1399
بيي;1423
بيض;1603
بيع;7733
بيئ;1384
بيا;6738
رسو;1654
بيب;1781
بية;23397
رسل;1157
رسم;3610
بيد;1299
بير;13072
بيت;3244
رسي;1426
رشح;1957
بون;2871
ررا;1008
بول;3956
ررت;1107
بوي;1326
بي،;1450
بور;2706
بوس;1052
بوع;3132
بهم;2791
بوا;3772
بوت;1279
زرا;4672
ريع;3824
ريو;1321
ريم;4554
رين;12702
ريك;11871
ريل;1837
ريف;2747
ريق;14206
ريي;1869
ريا;15938
ريب;7463
ريخ;6251
ريح;4559
ريد;7543
ريت;2718
رية;25519
ريج;1289
ريض;1220
ريط;6406
رير;7638
ريس;2389
روي;2527
ري،;1537
روف;4617
رول;1052
رون;9026
روم;1447
روط;1080
روع;5215
رور;4221
روض;1660
روس;11858
روت;1902
روا;6076
روب;7419
روح;3257
رى،;1474
روج;1914
رهم;3280
زاي;1685
زام;2224
رها;13975
زان;1836
زال;5412
رنس;4076
زار;6371
رمي;2314
رنة;1559
زات;2203
رنت;2049
رنا;6048
زاب;1101
زائ;2223
زاء;1588
رمض;1945
رما;1648
رلم;2498
رلي;1033
ركو;2096
ركي;9674
ركز;5425
ركا;6333
رقم;1148
ركة;13963
رقي;2902
ركت;1720
رقا;2181
رفي;3355
رفو;1879
رقة;2038
رفض;3486
رفع;2939
تأك;2292
تأم;1181
تأث;2152
تأت;1234
تأخ;1451
تبد;2705
تبر;7018
تبط;1330
تبع;2207
تال;4016
تبا;7384
تان;11494
تام;2072
تاي;1950
تاذ;1491
تاح;2484
تار;8254
تاب;9637
تائ;2440
تاج;5639
تات;1304
تتر;1054
تتع;1800
تتا;1550
تتح;1971
سؤا;2084
سأل;2611
تبق;1160
تبي;1096
تبه;1791
تبن;1040
تجر;3072
تجد;2144
تثم;2664
تجا;12444
تتو;1516
تتم;2383
تخذ;1135
تخر;1374
تخد;5693
تحي;1117
تخب;4144
تحو;3646
تحم;2270
تخا;7957
تحك;1090
تحل;1561
تخف;1153
تخط;1120
تخص;2021
تحد;15968
تحر;4752
تحا;7297
تجه;1034
تحت;5521
تجم;2184
تحق;7650
تحس;1497
تدي;1115
تذك;1659
تخل;2682
تدا;3623
تدخ;1895
تدر;3336
تدع;1399
تري;3538
ترى;1435
ترو;4136
زعم;1436
تسا;4848
تسب;2070
تزم;1302
ترج;1148
ترح;1669
ترب;2298
ترا;14390
ترت;1870
زعي;1721
ترة;4380
ترض;1453
ترد;1312
ترك;8649
ترم;1162
تزا;4155
ترن;2208
ترف;3073
تسو;1594
تشا;4784
تسم;2199
تسل;2535
تسع;1953
تسر;1261
تسج;1078
تزو;1416
تست;5507
تشه;1521
تصب;1087
تصا;10448
تشو;1213
تشك;2972
تشف;2518
سجي;1163
سجن;1792
سحا;1170
سحب;1131
سجل;2206
تشد;1352
تشر;3254
تسي;1034
تصن;1066
تضا;1655
تصل;1882
تصو;2387
تصف;1740
تشي;2711
تصر;5497
تصد;2221
تضم;2100
تطب;1838
تطا;2250
تضي;1196
تطل;3110
تطي;2513
تطو;4759
تظا;1728
تطر;2255
سري;3483
تعا;11773
تعب;2637
تعت;2947
سرع;1691
تظر;1799
سرح;1178
سرا;18260
تعم;3200
تعل;8393
تعي;2469
تعو;1728
تعز;1378
تعر;5752
تعد;6332
تغل;1858
تغي;4807
تغر;1126
سسا;1734
سسة;1456
زما;1596
زمة;3266
سؤو;6591
ساف;1722
ساط;1371
ساع;8452
سام;3746
سال;4108
ساه;2524
سبب;7281
سبا;4664
سان;10757
زها;1309
سبت;3381
سبة;6990
ساو;1929
ساء;5285
ساد;2993
ساح;2794
ساس;4572
سار;3722
زمن;2037
سائ;6016
سئل;1001
سات;6035
ساب;9758
زوي;1044
ستث;3451
ستج;1733
ستح;2838
ستخ;6736
ستا;11215
ستب;2251
ستش;3563
ستد;1126
ستر;5073
سبع;1351
سبق;2039
زوج;2950
تفج;1188
سبي;2413
سبو;3647
تفت;2264
تفا;12839
زوا;2021
تفر;1754
زيع;1104
تفع;2763
تفق;1411
تفك;1657
زيل;1651
تقا;8658
زين;2137
تقب;4693
زيو;1740
تفو;1184
تفي;1756
سجد;1019
تقد;13694
تقر;6473
ستغ;2173
ستع;6122
ستط;4555
ستق;9521
ستف;3176
تكب;1222
ستن;2133
زيا;6903
تكا;2557
ستم;6523
تقن;1787
ستك;1870
تقل;6729
تقي;2105
ستي;4517
سته;4331
تقو;6589
زية;2771
ستو;8281
زيد;3962
زيز;3413
تكر;2379
زير;7782
تهد;4071
تنف;3930
تنق;1724
تنو;1668
ثبت;1244
تهت;1028
تني;2490
ثال;4411
تنم;2399
ثان;7957
تها;25587
تنس;1079
ثار;2490
تنظ;3211
سفة;1333
سفا;1099
ثاء;1322
ثات;2173
تنت;2552
ته،;2181
تمي;3111
ثاب;1007
تمو;2533
تمن;2502
تنا;10617
تمك;2694
تمل;1861
تمث;2201
تلي;1255
تمد;2530
تمر;9177
تمع;8136
تلف;6645
تلق;2394
تلك;7116
تما;14450
تمب;1459
تلو;1315
تمت;2942
تكل;1263
تكو;6226
تلة;1297
تكم;1695
تلا;5788
تكن;1958
سلح;3904
سكو;2689
سلة;1233
شؤو;1854
سكي;1405
سكن;1723
سلا;19944
سلب;1389
تيل;1002
تين;8169
سكر;5478
سمح;1998
سلي;2223
سلو;2800
سلم;7941
سما;4516
تير;1715
تيج;4112
تية;2327
تيب;1038
تيا;6596
سلط;6549
سلس;1874
سفي;2426
تون;3454
توى;4025
توي;2152
توف;3321
سفر;1872
توق;7481
تول;1949
سقو;1064
توط;1037
تور;6855
شأن;3613
توص;1799
سكا;2909
توز;1269
توس;2591
توب;1112
توا;6936
تهم;12901
توح;1228
توج;4620
تهي;1543
توت;1107
تهل;1441
سطس;1441
سطي;8212
سعر;1041
سعد;1098
سعة;1759
ثرو;1130
سعا;3241
سعى;1506
سعو;7858
سعي;2125
شرك;8115
شرف;1978
شرق;5126
شرو;6046
شري;8175
شرط;4120
شرع;2033
شرا;4446
شرة;3917
شرت;1281
شدي;1547
شدد;2049
سوف;3028
سوق;2809
سون;2115
شتب;1469
سوي;2751
سوى;1607
شتر;3932
شبك;1691
شبه;1509
سوا;4667
سهم;3075
سود;3100
سور;4954
شاط;1788
شاع;1733
شاف;1123
سنو;5557
شاه;2558
سني;1304
شاك;1691
شان;1097
شبا;4122
سها;3341
شام;1542
سمع;2411
شاء;2385
سنة;3943
سمو;2155
سمه;1616
شاب;2102
سنا;1663
شار;17698
سمي;4615
شخا;1663
ثلا;8735
شخص;7743
ثلة;1375
ثما;3921
ثمر;1017
سيل;1614
سيك;2993
سين;5577
سيم;1753
سيق;2669
سيط;3200
سيع;1453
ثقا;4297
سيو;1518
ثقة;1352
سيي;1437
سيس;2207
سير;4520
سيد;3504
سيح;2397
سية;15370
سيت;2774
سيا;26121
وّ;1529
ي،;15961
وي;77106
وو;11655
وى;10617
ية;275858
يب;32493
يا;173305
يئ;7398
يؤ;3590
يأ;3176
يء;3871
ي؟;1060
يض;15791
يط;17710
يظ;1486
يع;51288
يز;16518
يس;59167
يش;19489
يص;9097
يخ;15068
يد;76221
يذ;6359
ير;146806
يت;55961
يث;15004
ً،;3945
يج;22418
يح;25017
يه;52697
ين;205373
ًا;1244
يو;61318
يك;38548
يق;57344
يم;65902
يل;75495
يف;38104
يغ;3521
يي;31364
يّ;6241
يُ;2352
ّا;2046
ّة;3728
ّد;1056
فغ;4181
فع;19682
فض;13217
فص;3294
فظ;5740
فط;3628
فز;2688
فر;40728
فش;1898
فس;18423
فح;5143
فخ;1465
فد;2419
فذ;1485
فة;30875
فت;27286
ق،;3308
فج;4332
فإ;5650
فئ;1256
فا;61330
فب;1654
فأ;2339
قف;10949
قع;18043
قط;16267
قض;11182
قص;8937
قش;1886
قس;3284
قذ;1056
قر;38802
قد;64774
قت;32991
فى;6499
في;290656
ك،;4109
فه;17913
قب;32332
فو;19863
قة;34207
فم;3462
قا;112526
فن;9538
فك;12232
فل;23328
فف;1610
فق;23538
لأ;121513
لآ;11195
كف;4840
كش;3812
كس;12105
كث;20351
قي;56893
ل،;9297
كد;8432
كذ;5270
كر;42657
كز;6711
كأ;3140
قق;3573
قل;32659
قم;5882
كا;92306
قن;7792
كب;18848
قه;9238
قو;54791
كة;20792
كت;24991
قى;4801
م؟;1095
لك;110513
مؤ;13881
لق;90675
مأ;1475
لف;71950
لـ;1391
لط;32138
لض;9015
لص;37844
لش;52648
لغ;26754
لع;127740
لظ;3423
لخ;36363
لد;76083
لج;63000
لح;93497
لز;10812
لس;100402
لذ;42174
لر;52378
كم;37915
لا;348696
كن;44016
لإ;55754
كل;53633
لت;181306
كي;48157
م،;11616
لث;22328
لب;90022
كه;4447
كو;54139
لة;66872
مع;92505
مغ;4910
مص;23509
مض;7291
مط;9683
مظ;1641
مف;11710
مق;31858
مك;28284
مل;75524
ن؟;1580
مت;60856
لى;167900
مة;61327
لو;91107
مج;37021
مث;17800
لي;192060
ن،;16784
مئ;3298
لم;379658
لل;110416
مب;24537
له;84007
ما;245789
لن;78725
لّ;2361
مز;8179
مر;77217
مش;28857
مس;70107
مخ;13595
مح;42442
مذ;2385
مد;36967
نغ;3166
نظ;22678
نع;12194
نض;1867
نط;15409
نم;13227
نق;18593
نك;10212
هؤ;2381
نف;32006
ه؟;1216
نح;14012
نج;14821
ه،;11259
مي;96239
نت;77259
مى;2510
نة;27864
مو;75137
نب;17361
مه;31005
نا;154288
من;263273
مم;19264
نص;12259
نش;12309
نس;39259
مّ;1905
نز;7677
نر;3732
مُ;1105
نذ;8026
ند;34652
نخ;3325
وء;2520
وآ;1078
وأ;33388
هك;1778
وإ;9239
هل;17961
هم;80425
هن;22176
وا;273284
نه;81693
